Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,812400,-,-,-,41.65,-91.62,-6,229,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Wind Speed,Relative Humidity,Temperature,Pressure,
2019,1,1,12,30,132,13,138,-8.700000000000001,64.75,3.1,71.79,-4.4,1001,N/A
2019,1,1,13,0,122,6,124,-8.700000000000001,65.6,3,72.02,-4.4,1001,N/A
2019,1,1,13,30,131,5,133,-8.700000000000001,67.17,2.9000000000000004,72.57000000000001,-4.5,1001,N/A
2019,1,1,14,0,87,1,87,-8.8,69.4,2.9000000000000004,72.47,-4.6000000000000005,1001,N/A
2019,1,1,14,30,56,0,56,-8.8,72.22,2.6,73.57000000000001,-4.800000000000001,1001,N/A
2019,1,1,15,0,65,2,65,-8.8,75.56,2.4000000000000004,74.43,-5,1001,N/A
2019,1,1,15,30,15,0,15,-8.8,79.35000000000001,2.2,76.72,-5.4,1001,N/A
2019,1,1,16,0,9,0,9,-9.5,83.5,2,75.96000000000001,-5.9,1001,N/A
2019,1,1,16,30,3,1,3,-9.5,87.86,2,77.72,-6.2,1001,N/A
2019,1,1,17,0,0,0,0,-10,92.97,2,76.51,-6.6000000000000005,1001,N/A
2019,1,1,17,30,0,0,0,-10,98,2,76.51,-6.6000000000000005,1001,N/A
2019,1,1,18,0,0,0,0,-10.100000000000001,103.21000000000001,2,78.26,-7,1001,N/A
2019,1,1,18,30,0,0,0,-10.100000000000001,108.58,1.9000000000000001,79.48,-7.2,1001,N/A
2019,1,1,19,0,0,0,0,-10.200000000000001,114.05,1.9000000000000001,80.84,-7.5,1001,N/A
2019,1,1,19,30,0,0,0,-10.200000000000001,119.60000000000001,1.8,82.65,-7.800000000000001,1000,N/A
2019,1,1,20,0,0,0,0,-10.4,125.19,1.6,83.45,-8.1,1000,N/A
2019,1,1,20,30,0,0,0,-10.4,130.79,1.5,86.09,-8.5,1000,N/A
2019,1,1,21,0,0,0,0,-10.700000000000001,136.34,1.4000000000000001,86.08,-8.8,1000,N/A
2019,1,1,21,30,0,0,0,-10.700000000000001,141.79,1.5,88.04,-9.1,999,N/A
2019,1,1,22,0,0,0,0,-11,147.04,1.6,87.09,-9.3,999,N/A
2019,1,1,22,30,0,0,0,-11,151.93,1.6,87.78,-9.4,999,N/A
2019,1,1,23,0,0,0,0,-11.200000000000001,156.22,1.6,87.16,-9.5,999,N/A
2019,1,1,23,30,0,0,0,-11.200000000000001,159.49,1.6,87.16,-9.5,999,N/A
2019,1,2,0,0,0,0,0,-11.3,161.17000000000002,1.6,86.78,-9.5,998,N/A
2019,1,2,0,30,0,0,0,-11.3,160.85,1.7000000000000002,86.19,-9.4,999,N/A
2019,1,2,1,0,0,0,0,-11.4,158.6,1.8,85.4,-9.4,999,N/A
2019,1,2,1,30,0,0,0,-11.4,154.96,1.9000000000000001,85.4,-9.4,999,N/A
2019,1,2,2,0,0,0,0,-11.5,150.44,2.1,84.03,-9.3,998,N/A
2019,1,2,2,30,0,0,0,-11.5,145.41,2.1,83.37,-9.200000000000001,998,N/A
2019,1,2,3,0,0,0,0,-11.4,140.09,2,83.12,-9.1,997,N/A
2019,1,2,3,30,0,0,0,-11.4,134.6,2,82.47,-9,997,N/A
2019,1,2,4,0,0,0,0,-11.3,129.02,2,82.92,-8.9,996,N/A
2019,1,2,4,30,0,0,0,-11.3,123.42,2,82.27,-8.8,996,N/A
2019,1,2,5,0,0,0,0,-11,117.83,1.9000000000000001,83.31,-8.700000000000001,996,N/A
2019,1,2,5,30,0,0,0,-11,112.3,2,82.02,-8.5,996,N/A
2019,1,2,6,0,0,0,0,-10.700000000000001,106.86,2.2,83.25,-8.4,996,N/A
2019,1,2,6,30,0,0,0,-10.700000000000001,101.54,2.3000000000000003,81.96000000000001,-8.200000000000001,996,N/A
2019,1,2,7,0,0,0,0,-10.3,96.37,2.4000000000000004,83.41,-8,996,N/A
2019,1,2,7,30,0,2,0,-10.3,91.4,2.7,80.24,-7.5,996,N/A
2019,1,2,8,0,6,2,6,-9.4,86.45,3.1,82.42,-6.9,996,N/A
2019,1,2,8,30,13,0,13,-9.4,82.12,3.6,78.71000000000001,-6.300000000000001,996,N/A
2019,1,2,9,0,22,0,22,-8.700000000000001,78.07000000000001,4.2,78.95,-5.6000000000000005,996,N/A
2019,1,2,9,30,26,0,26,-8.700000000000001,74.4,4.5,76.51,-5.2,995,N/A
2019,1,2,10,0,42,0,42,-8.5,71.21000000000001,4.7,75.98,-4.9,994,N/A
2019,1,2,10,30,57,0,57,-8.5,68.56,5,73.65,-4.5,993,N/A
2019,1,2,11,0,127,4,129,-8.3,66.53,5.2,72.63,-4.1000000000000005,993,N/A
2019,1,2,11,30,147,10,151,-8.3,65.18,5.4,70.41,-3.7,992,N/A
2019,1,2,12,0,184,96,225,-8.1,64.54,5.6000000000000005,69.43,-3.3000000000000003,991,N/A
2019,1,2,12,30,171,262,283,-8.1,64.65,5.6000000000000005,68.41,-3.1,991,N/A
2019,1,2,13,0,73,848,425,-7.9,65.5,5.6000000000000005,67.76,-2.8000000000000003,990,N/A
2019,1,2,13,30,65,871,404,-7.9,67.06,5.5,67.26,-2.7,990,N/A
2019,1,2,14,0,60,852,361,-7.9,69.28,5.4,67.12,-2.6,990,N/A
2019,1,2,14,30,54,815,305,-7.9,72.09,4.9,68.13,-2.8000000000000003,990,N/A
2019,1,2,15,0,49,761,240,-7.800000000000001,75.43,4.4,69.59,-3,990,N/A
2019,1,2,15,30,41,677,168,-7.800000000000001,79.21000000000001,3.7,74.98,-4,990,N/A
2019,1,2,16,0,31,544,94,-8.4,83.36,2.9000000000000004,77.77,-5.1000000000000005,990,N/A
2019,1,2,16,30,17,256,27,-8.4,87.73,2.8000000000000003,82.01,-5.800000000000001,990,N/A
2019,1,2,17,0,0,0,0,-9.1,92.83,2.7,81.76,-6.5,991,N/A
2019,1,2,17,30,0,0,0,-9.1,97.86,2.7,81.76,-6.5,991,N/A
2019,1,2,18,0,0,0,0,-9.1,103.07000000000001,2.8000000000000003,83.02,-6.7,990,N/A
2019,1,2,18,30,0,0,0,-9.1,108.43,2.8000000000000003,83.74,-6.800000000000001,991,N/A
2019,1,2,19,0,0,0,0,-9,113.91,2.8000000000000003,84.91,-6.9,991,N/A
2019,1,2,19,30,0,0,0,-9,119.46000000000001,2.7,86.23,-7.1000000000000005,991,N/A
2019,1,2,20,0,0,0,0,-9,125.05,2.6,87.42,-7.300000000000001,991,N/A
2019,1,2,20,30,0,0,0,-9,130.64000000000001,2.6,88.78,-7.5,991,N/A
2019,1,2,21,0,0,0,0,-9.1,136.2,2.5,89.8,-7.7,991,N/A
2019,1,2,21,30,0,0,0,-9.1,141.65,2.5,91.11,-7.9,990,N/A
2019,1,2,22,0,0,0,0,-9.200000000000001,146.9,2.5,92.01,-8.1,990,N/A
2019,1,2,22,30,0,0,0,-9.200000000000001,151.79,2.6,93.46000000000001,-8.3,990,N/A
2019,1,2,23,0,0,0,0,-9.200000000000001,156.08,2.7,94.61,-8.5,990,N/A
2019,1,2,23,30,0,0,0,-9.200000000000001,159.36,2.8000000000000003,95.35000000000001,-8.6,990,N/A
2019,1,3,0,0,0,0,0,-9.200000000000001,161.07,2.9000000000000004,96.8,-8.8,991,N/A
2019,1,3,0,30,0,0,0,-9.200000000000001,160.78,2.9000000000000004,96.8,-8.8,991,N/A
2019,1,3,1,0,0,0,0,-9.200000000000001,158.57,2.9000000000000004,95.91,-8.700000000000001,991,N/A
2019,1,3,1,30,0,0,0,-9.200000000000001,154.95000000000002,3,95.16,-8.6,991,N/A
2019,1,3,2,0,0,0,0,-9.200000000000001,150.45000000000002,3,94.53,-8.5,991,N/A
2019,1,3,2,30,0,0,0,-9.200000000000001,145.43,3,93.07000000000001,-8.3,991,N/A
2019,1,3,3,0,0,0,0,-9.200000000000001,140.12,2.9000000000000004,92.84,-8.200000000000001,991,N/A
2019,1,3,3,30,0,0,0,-9.200000000000001,134.63,2.7,92.84,-8.200000000000001,991,N/A
2019,1,3,4,0,0,0,0,-9.200000000000001,129.05,2.6,93.28,-8.3,991,N/A
2019,1,3,4,30,0,0,0,-9.200000000000001,123.45,2.5,93.18,-8.3,990,N/A
2019,1,3,5,0,0,0,0,-9.3,117.87,2.4000000000000004,93.12,-8.4,990,N/A
2019,1,3,5,30,0,0,0,-9.3,112.33,2.6,93.12,-8.4,990,N/A
2019,1,3,6,0,0,0,0,-9.3,106.89,2.8000000000000003,93.21000000000001,-8.4,990,N/A
2019,1,3,6,30,0,0,0,-9.3,101.56,2.9000000000000004,92.49,-8.3,990,N/A
2019,1,3,7,0,0,0,0,-9.200000000000001,96.39,3.1,92.57000000000001,-8.200000000000001,990,N/A
2019,1,3,7,30,2,31,1,-9.200000000000001,91.41,3.3000000000000003,87.01,-7.4,990,N/A
2019,1,3,8,0,20,124,28,-8,86.45,3.6,90.01,-6.6000000000000005,990,N/A
2019,1,3,8,30,36,509,106,-8,82.11,3.7,83.4,-5.6000000000000005,990,N/A
2019,1,3,9,0,39,700,184,-6.4,78.05,3.9000000000000004,86.68,-4.5,990,N/A
2019,1,3,9,30,44,775,253,-6.4,74.38,3.9000000000000004,79.82000000000001,-3.4000000000000004,990,N/A
2019,1,3,10,0,47,826,314,-4.5,71.17,3.9000000000000004,84.27,-2.2,990,N/A
2019,1,3,10,30,50,859,365,-4.5,68.51,3.8000000000000003,76.52,-0.9,989,N/A
2019,1,3,11,0,51,880,402,-2.4000000000000004,66.47,3.8000000000000003,81.36,0.4,989,N/A
2019,1,3,11,30,56,886,429,-2.4000000000000004,65.1,3.9000000000000004,75.64,1.4000000000000001,988,N/A
2019,1,3,12,0,90,736,407,-1.5,64.45,3.9000000000000004,75.36,2.4000000000000004,987,N/A
2019,1,3,12,30,63,867,436,-1.5,64.55,3.9000000000000004,72.22,3,987,N/A
2019,1,3,13,0,58,878,424,-1.2000000000000002,65.39,3.8000000000000003,71.29,3.5,986,N/A
2019,1,3,13,30,56,863,394,-1.2000000000000002,66.94,3.6,70.3,3.7,986,N/A
2019,1,3,14,0,54,838,352,-0.4,69.15,3.5,73.71000000000001,3.9000000000000004,986,N/A
2019,1,3,14,30,50,801,298,-0.4,71.96000000000001,3.4000000000000004,75.89,3.5,987,N/A
2019,1,3,15,0,45,745,234,0.30000000000000004,75.29,3.3000000000000003,82.01,3.1,987,N/A
2019,1,3,15,30,39,660,164,0.30000000000000004,79.08,3.6,86.18,2.4000000000000004,987,N/A
2019,1,3,16,0,30,526,92,-0.2,83.23,3.8000000000000003,88.14,1.6,987,N/A
2019,1,3,16,30,17,250,27,-0.2,87.61,4.1000000000000005,89.41,1.4000000000000001,987,N/A
2019,1,3,17,0,0,0,0,-0.5,92.69,4.4,89.01,1.1,987,N/A
2019,1,3,17,30,0,0,0,-0.5,97.72,4.4,89.01,1.1,987,N/A
2019,1,3,18,0,0,0,0,-1.1,102.93,4.3,89.33,0.5,987,N/A
2019,1,3,18,30,0,0,0,-1.1,108.29,4,91.29,0.2,987,N/A
2019,1,3,19,0,0,0,0,-1.8,113.76,3.7,89.14,-0.2,987,N/A
2019,1,3,19,30,0,0,0,-1.8,119.31,3.6,90.36,-0.4,986,N/A
2019,1,3,20,0,0,0,0,-2.3000000000000003,124.9,3.6,88.5,-0.6000000000000001,986,N/A
2019,1,3,20,30,0,0,0,-2.3000000000000003,130.5,3.8000000000000003,88.5,-0.6000000000000001,986,N/A
2019,1,3,21,0,0,0,0,-2.3000000000000003,136.06,4,88.65,-0.7000000000000001,986,N/A
2019,1,3,21,30,0,0,0,-2.3000000000000003,141.5,3.8000000000000003,90.61,-1,986,N/A
2019,1,3,22,0,0,0,0,-2.5,146.75,3.7,90.63,-1.2000000000000002,986,N/A
2019,1,3,22,30,0,0,0,-2.5,151.65,3.2,94.02,-1.7000000000000002,986,N/A
2019,1,3,23,0,0,0,0,-3.1,155.94,2.8000000000000003,93.83,-2.2,985,N/A
2019,1,3,23,30,0,0,0,-3.1,159.23,2.5,96.64,-2.6,985,N/A
2019,1,4,0,0,0,0,0,-3.5,160.96,2.2,96.26,-3,985,N/A
2019,1,4,0,30,0,0,0,-3.5,160.70000000000002,2.2,97.7,-3.2,985,N/A
2019,1,4,1,0,0,0,0,-3.7,158.52,2.2,97.77,-3.4000000000000004,985,N/A
2019,1,4,1,30,0,0,0,-3.7,154.93,2.3000000000000003,99.24000000000001,-3.6,985,N/A
2019,1,4,2,0,0,0,0,-3.7,150.45000000000002,2.4000000000000004,99.8,-3.7,985,N/A
2019,1,4,2,30,0,0,0,-3.8000000000000003,145.45000000000002,2.4000000000000004,100,-3.8000000000000003,984,N/A
2019,1,4,3,0,0,0,0,-4,140.14000000000001,2.3000000000000003,100,-4,984,N/A
2019,1,4,3,30,0,0,0,-4.1000000000000005,134.65,2.3000000000000003,100,-4.1000000000000005,984,N/A
2019,1,4,4,0,0,0,0,-4.2,129.08,2.2,100,-4.2,983,N/A
2019,1,4,4,30,0,0,0,-4.2,123.48,2.1,100,-4.2,983,N/A
2019,1,4,5,0,0,0,0,-4.4,117.89,2,99.59,-4.3,983,N/A
2019,1,4,5,30,0,0,0,-4.4,112.35000000000001,2,100,-4.4,983,N/A
2019,1,4,6,0,0,0,0,-4.6000000000000005,106.9,1.9000000000000001,99.4,-4.5,983,N/A
2019,1,4,6,30,0,0,0,-4.6000000000000005,101.57000000000001,1.8,100,-4.6000000000000005,983,N/A
2019,1,4,7,0,0,0,0,-4.800000000000001,96.4,1.8,99.26,-4.7,983,N/A
2019,1,4,7,30,2,29,1,-4.800000000000001,91.42,2,92.77,-3.8000000000000003,983,N/A
2019,1,4,8,0,21,65,25,-4,86.45,2.3000000000000003,92.33,-2.9000000000000004,984,N/A
2019,1,4,8,30,44,332,90,-4,82.10000000000001,2.4000000000000004,85.75,-1.9000000000000001,984,N/A
2019,1,4,9,0,41,681,182,-2.6,78.03,2.6,88.37,-0.9,984,N/A
2019,1,4,9,30,47,757,251,-2.6,74.34,2.3000000000000003,82.68,0,983,N/A
2019,1,4,10,0,51,808,312,-1.1,71.12,1.9000000000000001,86.85000000000001,0.8,983,N/A
2019,1,4,10,30,54,841,363,-1.1,68.45,1.9000000000000001,81.42,1.7000000000000002,983,N/A
2019,1,4,11,0,56,861,401,0.2,66.39,1.9000000000000001,84.45,2.6,982,N/A
2019,1,4,11,30,58,874,427,0.2,65.01,2.2,79.24,3.5,982,N/A
2019,1,4,12,0,59,878,439,1.2000000000000002,64.35,2.5,79.74,4.4,981,N/A
2019,1,4,12,30,60,877,438,1.2000000000000002,64.44,2.6,76.47,5,981,N/A
2019,1,4,13,0,58,869,422,1.8,65.27,2.7,77.08,5.5,981,N/A
2019,1,4,13,30,57,852,393,1.8,66.81,2.5,76.55,5.6000000000000005,981,N/A
2019,1,4,14,0,55,825,351,2.6,69.01,2.2,80.93,5.6000000000000005,981,N/A
2019,1,4,14,30,53,785,298,2.6,71.82000000000001,1.7000000000000002,85.55,4.800000000000001,981,N/A
2019,1,4,15,0,48,725,234,2.4000000000000004,75.15,1.3,89.01,4,981,N/A
2019,1,4,15,30,41,644,165,2.4000000000000004,78.93,1.4000000000000001,96.18,2.9000000000000004,981,N/A
2019,1,4,16,0,31,511,93,1,83.08,1.5,94.63,1.8,981,N/A
2019,1,4,16,30,18,266,30,1,87.47,1.5,97.47,1.4000000000000001,982,N/A
2019,1,4,17,0,0,0,0,0.7000000000000001,92.54,1.5,98.57000000000001,0.9,982,N/A
2019,1,4,17,30,0,0,0,0.7000000000000001,97.57000000000001,1.5,98.57000000000001,0.9,982,N/A
2019,1,4,18,0,0,0,0,0.4,102.78,1.5,100,0.4,982,N/A
2019,1,4,18,30,0,0,0,0.30000000000000004,108.14,1.5,100,0.30000000000000004,983,N/A
2019,1,4,19,0,0,0,0,0.1,113.62,1.5,100,0.1,983,N/A
2019,1,4,19,30,0,0,0,0,119.16,1.5,100,0,983,N/A
2019,1,4,20,0,0,0,0,-0.1,124.76,1.6,100,-0.1,983,N/A
2019,1,4,20,30,0,0,0,-0.2,130.35,1.6,100,-0.2,983,N/A
2019,1,4,21,0,0,0,0,-0.30000000000000004,135.91,1.7000000000000002,100,-0.30000000000000004,983,N/A
2019,1,4,21,30,0,0,0,-0.30000000000000004,141.35,1.8,100,-0.30000000000000004,983,N/A
2019,1,4,22,0,0,0,0,-0.30000000000000004,146.6,1.9000000000000001,100,-0.30000000000000004,983,N/A
2019,1,4,22,30,0,0,0,-0.4,151.5,2,100,-0.4,983,N/A
2019,1,4,23,0,0,0,0,-0.4,155.79,2.2,100,-0.4,983,N/A
2019,1,4,23,30,0,0,0,-0.5,159.09,2.3000000000000003,100,-0.5,983,N/A
2019,1,5,0,0,0,0,0,-0.5,160.84,2.5,100,-0.5,983,N/A
2019,1,5,0,30,0,0,0,-0.4,160.61,2.7,100,-0.4,983,N/A
2019,1,5,1,0,0,0,0,-0.4,158.47,3,100,-0.4,983,N/A
2019,1,5,1,30,0,0,0,-0.30000000000000004,154.91,3.2,100,-0.30000000000000004,983,N/A
2019,1,5,2,0,0,0,0,-0.4,150.45000000000002,3.5,99.14,-0.30000000000000004,983,N/A
2019,1,5,2,30,0,0,0,-0.4,145.45000000000002,3.5,99.96000000000001,-0.4,984,N/A
2019,1,5,3,0,0,0,0,-0.9,140.15,3.6,98.01,-0.6000000000000001,984,N/A
2019,1,5,3,30,0,0,0,-0.9,134.67000000000002,3.4000000000000004,98.73,-0.7000000000000001,984,N/A
2019,1,5,4,0,0,0,0,-1.2000000000000002,129.1,3.3000000000000003,97.02,-0.8,984,N/A
2019,1,5,4,30,0,0,0,-1.2000000000000002,123.5,3,98.45,-1,984,N/A
2019,1,5,5,0,0,0,0,-1.4000000000000001,117.91,2.7,97.59,-1.1,985,N/A
2019,1,5,5,30,0,0,0,-1.4000000000000001,112.37,2.6,98.3,-1.2000000000000002,985,N/A
2019,1,5,6,0,0,0,0,-1.7000000000000002,106.92,2.4000000000000004,97.08,-1.3,985,N/A
2019,1,5,6,30,0,0,0,-1.7000000000000002,101.58,2.3000000000000003,97.89,-1.4000000000000001,986,N/A
2019,1,5,7,0,0,0,0,-1.8,96.4,2.3000000000000003,97.04,-1.4000000000000001,986,N/A
2019,1,5,7,30,2,27,1,-1.8,91.41,2.4000000000000004,94.24,-1,986,N/A
2019,1,5,8,0,21,51,24,-1.3,86.44,2.6,95.92,-0.7000000000000001,986,N/A
2019,1,5,8,30,49,183,74,-1.3,82.08,2.6,91.26,0,987,N/A
2019,1,5,9,0,51,542,164,-0.2,78,2.7,93.69,0.7000000000000001,987,N/A
2019,1,5,9,30,80,453,203,-0.2,74.3,2.7,87.82000000000001,1.6,987,N/A
2019,1,5,10,0,50,824,317,1,71.07000000000001,2.8000000000000003,89.96000000000001,2.5,987,N/A
2019,1,5,10,30,56,840,365,1,68.38,2.9000000000000004,83.82000000000001,3.5,987,N/A
2019,1,5,11,0,54,881,408,2.3000000000000003,66.31,3,86.51,4.4,987,N/A
2019,1,5,11,30,60,885,435,2.3000000000000003,64.92,3.1,81.26,5.300000000000001,987,N/A
2019,1,5,12,0,65,879,447,3.7,64.25,3.1,84.33,6.1000000000000005,986,N/A
2019,1,5,12,30,66,877,446,3.7,64.32000000000001,3,80.92,6.7,986,N/A
2019,1,5,13,0,65,869,430,4.7,65.14,2.9000000000000004,84.42,7.2,986,N/A
2019,1,5,13,30,62,853,400,4.7,66.67,2.5,84.42,7.2,986,N/A
2019,1,5,14,0,60,827,358,5.4,68.87,2.2,88.06,7.2,987,N/A
2019,1,5,14,30,61,748,296,5.4,71.67,1.9000000000000001,95.62,6,987,N/A
2019,1,5,15,0,64,600,219,4.7,75,1.5,98.36,4.9,987,N/A
2019,1,5,15,30,44,646,170,3.5,78.78,1.6,100,3.5,988,N/A
2019,1,5,16,0,34,510,97,2.1,82.93,1.7000000000000002,100,2.1,988,N/A
2019,1,5,16,30,20,260,32,1.7000000000000002,87.32000000000001,1.7000000000000002,100,1.7000000000000002,989,N/A
2019,1,5,17,0,0,0,0,1.2000000000000002,92.39,1.8,100,1.2000000000000002,989,N/A
2019,1,5,17,30,0,0,0,1.2000000000000002,97.42,1.8,100,1.2000000000000002,989,N/A
2019,1,5,18,0,0,0,0,1.4000000000000001,102.63,1.8,100,1.4000000000000001,990,N/A
2019,1,5,18,30,0,0,0,1.4000000000000001,107.99000000000001,1.7000000000000002,100,1.4000000000000001,990,N/A
2019,1,5,19,0,0,0,0,1.3,113.46000000000001,1.7000000000000002,100,1.3,991,N/A
2019,1,5,19,30,0,0,0,1.3,119.01,1.6,100,1.3,991,N/A
2019,1,5,20,0,0,0,0,1.2000000000000002,124.61,1.6,100,1.2000000000000002,991,N/A
2019,1,5,20,30,0,0,0,1.1,130.2,1.6,100,1.1,991,N/A
2019,1,5,21,0,0,0,0,1,135.76,1.6,100,1,991,N/A
2019,1,5,21,30,0,0,0,0.9,141.20000000000002,1.8,100,0.9,991,N/A
2019,1,5,22,0,0,0,0,0.8,146.45000000000002,1.9000000000000001,100,0.8,992,N/A
2019,1,5,22,30,0,0,0,0.7000000000000001,151.34,2,100,0.7000000000000001,992,N/A
2019,1,5,23,0,0,0,0,0.6000000000000001,155.64000000000001,2.1,100,0.6000000000000001,992,N/A
2019,1,5,23,30,0,0,0,0.5,158.95000000000002,2.2,100,0.5,992,N/A
2019,1,6,0,0,0,0,0,0.4,160.71,2.4000000000000004,100,0.4,992,N/A
2019,1,6,0,30,0,0,0,0.4,160.52,2.7,100,0.4,993,N/A
2019,1,6,1,0,0,0,0,0.4,158.41,3,100,0.4,993,N/A
2019,1,6,1,30,0,0,0,0.30000000000000004,154.87,3.1,100,0.30000000000000004,993,N/A
2019,1,6,2,0,0,0,0,-0.1,150.43,3.2,98.27,0.1,993,N/A
2019,1,6,2,30,0,0,0,-0.1,145.46,3.2,99.09,0,994,N/A
2019,1,6,3,0,0,0,0,-0.5,140.16,3.2,96.87,-0.1,994,N/A
2019,1,6,3,30,0,0,0,-0.5,134.68,3.3000000000000003,97.57000000000001,-0.2,994,N/A
2019,1,6,4,0,0,0,0,-0.8,129.12,3.3000000000000003,96.09,-0.30000000000000004,994,N/A
2019,1,6,4,30,0,0,0,-0.8,123.51,3.4000000000000004,96.8,-0.4,994,N/A
2019,1,6,5,0,0,0,0,-1,117.92,3.5,95.37,-0.4,994,N/A
2019,1,6,5,30,0,0,0,-1,112.38,3.6,95.37,-0.4,994,N/A
2019,1,6,6,0,0,0,0,-1.2000000000000002,106.92,3.7,95.24,-0.5,994,N/A
2019,1,6,6,30,0,0,0,-1.2000000000000002,101.58,3.8000000000000003,95.24,-0.5,994,N/A
2019,1,6,7,0,0,0,0,-1.2000000000000002,96.4,4,94.32000000000001,-0.4,994,N/A
