Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,764959,-,-,-,41.65,-93.9,-6,311,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,1,2,14,30,76,714,307,-17.6,71.16,6.800000000000001,51.800000000000004,-9.5,989,N/A
2018,1,2,15,0,71,636,243,-17,74.34,6.800000000000001,54.76,-9.600000000000001,988,N/A
2018,1,2,15,30,75,190,115,-17,78,6.6000000000000005,56.910000000000004,-10.100000000000001,987,N/A
2018,1,2,16,0,48,146,68,-16.7,82.04,6.5,60.51,-10.5,986,N/A
2018,1,2,16,30,22,154,32,-16.7,86.37,6.4,61.42,-10.700000000000001,985,N/A
2018,1,2,17,0,3,33,2,-16.3,91.32000000000001,6.300000000000001,64.47,-10.9,985,N/A
2018,1,2,17,30,0,0,0,-16.3,96.28,6.300000000000001,64.47,-10.9,985,N/A
2018,1,2,18,0,0,0,0,-15.8,101.44,6.5,66.24,-10.700000000000001,984,N/A
2018,1,2,18,30,0,0,0,-15.8,106.76,6.6000000000000005,65.19,-10.5,984,N/A
2018,1,2,19,0,0,0,0,-15.3,112.2,6.7,67.01,-10.3,983,N/A
2018,1,2,19,30,0,0,0,-15.3,117.73,6.800000000000001,65.96000000000001,-10.100000000000001,983,N/A
2018,1,2,20,0,0,0,0,-14.700000000000001,123.31,6.9,67.95,-9.9,982,N/A
2018,1,2,20,30,0,0,0,-14.700000000000001,128.91,6.6000000000000005,67.35,-9.8,981,N/A
2018,1,2,21,0,0,0,0,-14.200000000000001,134.48,6.2,70.28,-9.8,981,N/A
2018,1,2,21,30,0,0,0,-14.200000000000001,139.97,6,69.73,-9.700000000000001,981,N/A
2018,1,2,22,0,0,0,0,-13.600000000000001,145.28,5.800000000000001,72.79,-9.600000000000001,980,N/A
2018,1,2,22,30,0,0,0,-13.600000000000001,150.31,5.300000000000001,71.65,-9.4,980,N/A
2018,1,2,23,0,0,0,0,-12.3,154.81,4.800000000000001,77.7,-9.1,980,N/A
2018,1,2,23,30,0,0,0,-12.3,158.45000000000002,4.6000000000000005,76.49,-8.9,980,N/A
2018,1,3,0,0,0,0,0,-11.100000000000001,160.70000000000002,4.3,82.61,-8.700000000000001,980,N/A
2018,1,3,0,30,0,0,0,-11.100000000000001,161.04,4.5,81.97,-8.6,980,N/A
2018,1,3,1,0,0,0,0,-11.200000000000001,159.38,4.800000000000001,81.31,-8.6,981,N/A
2018,1,3,1,30,0,0,0,-11.200000000000001,156.14000000000001,5.4,82.59,-8.8,981,N/A
2018,1,3,2,0,0,0,0,-12.8,151.88,6,73.79,-9,982,N/A
2018,1,3,2,30,0,0,0,-12.8,147,6.2,77.43,-9.600000000000001,983,N/A
2018,1,3,3,0,0,0,0,-15.100000000000001,141.76,6.4,67.41,-10.200000000000001,983,N/A
2018,1,3,3,30,0,0,0,-15.100000000000001,136.31,6.1000000000000005,71.9,-11,984,N/A
2018,1,3,4,0,0,0,0,-16.900000000000002,130.76,5.9,65.18,-11.700000000000001,984,N/A
2018,1,3,4,30,0,0,0,-16.900000000000002,125.16,5.6000000000000005,70.14,-12.600000000000001,985,N/A
2018,1,3,5,0,0,0,0,-18.7,119.57000000000001,5.300000000000001,64.61,-13.4,985,N/A
2018,1,3,5,30,0,0,0,-18.7,114.02,5,68.97,-14.200000000000001,985,N/A
2018,1,3,6,0,0,0,0,-20,108.54,4.7,65.84,-15,986,N/A
2018,1,3,6,30,0,0,0,-20,103.17,4.5,68.62,-15.5,986,N/A
2018,1,3,7,0,0,0,0,-20.6,97.95,4.3,67.67,-16,986,N/A
2018,1,3,7,30,0,0,0,-20.6,92.91,4.6000000000000005,66,-15.700000000000001,986,N/A
2018,1,3,8,0,11,29,12,-20.200000000000003,87.79,4.800000000000001,66.39,-15.3,987,N/A
2018,1,3,8,30,39,22,42,-20.200000000000003,83.42,5.5,62.15,-14.5,987,N/A
2018,1,3,9,0,70,59,81,-19.400000000000002,79.25,6.2,61.78,-13.600000000000001,988,N/A
2018,1,3,9,30,99,105,125,-19.400000000000002,75.45,6.2,59.800000000000004,-13.200000000000001,988,N/A
2018,1,3,10,0,124,129,164,-19,72.10000000000001,6.2,59.35,-12.700000000000001,988,N/A
2018,1,3,10,30,147,165,205,-19,69.26,6.1000000000000005,57.93,-12.4,988,N/A
2018,1,3,11,0,165,183,236,-18.400000000000002,67.02,6,59.21,-12,988,N/A
2018,1,3,11,30,176,201,260,-18.400000000000002,65.44,6,57.34,-11.600000000000001,988,N/A
2018,1,3,12,0,181,221,276,-17.7,64.56,5.9,59.1,-11.3,988,N/A
2018,1,3,12,30,181,220,276,-17.7,64.43,5.800000000000001,58.63,-11.200000000000001,988,N/A
2018,1,3,13,0,176,192,257,-17.3,65.04,5.7,59.71,-11,988,N/A
2018,1,3,13,30,165,209,249,-17.3,66.38,5.6000000000000005,60.18,-11.100000000000001,988,N/A
2018,1,3,14,0,142,253,235,-17.2,68.39,5.5,60.79,-11.100000000000001,988,N/A
2018,1,3,14,30,90,558,271,-17.2,71.02,5.300000000000001,61.28,-11.200000000000001,988,N/A
2018,1,3,15,0,88,414,201,-17.3,74.2,5.1000000000000005,61.76,-11.4,988,N/A
2018,1,3,15,30,80,94,100,-17.3,77.86,4.5,64.8,-12,988,N/A
2018,1,3,16,0,51,45,57,-18,81.9,4,64.56,-12.700000000000001,988,N/A
2018,1,3,16,30,21,16,22,-18,86.23,3.4000000000000004,70.60000000000001,-13.8,988,N/A
2018,1,3,17,0,1,8,1,-19,91.17,2.8000000000000003,70.5,-14.8,988,N/A
2018,1,3,17,30,0,0,0,-19,96.14,2.8000000000000003,70.5,-14.8,988,N/A
2018,1,3,18,0,0,0,0,-19.200000000000003,101.3,2.5,74.74,-15.700000000000001,989,N/A
2018,1,3,18,30,0,0,0,-19.200000000000003,106.62,2.5,76.63,-16,989,N/A
2018,1,3,19,0,0,0,0,-19.3,112.06,2.4000000000000004,77.9,-16.3,989,N/A
2018,1,3,19,30,0,0,0,-19.3,117.58,2.4000000000000004,79.21000000000001,-16.5,989,N/A
2018,1,3,20,0,0,0,0,-19.3,123.16,2.3000000000000003,79.98,-16.7,989,N/A
2018,1,3,20,30,0,0,0,-19.3,128.76,2.3000000000000003,81.34,-16.900000000000002,989,N/A
2018,1,3,21,0,0,0,0,-19.400000000000002,134.33,2.2,81.98,-17.1,990,N/A
2018,1,3,21,30,0,0,0,-19.400000000000002,139.82,2.2,83.37,-17.3,990,N/A
2018,1,3,22,0,0,0,0,-19.6,145.14000000000001,2.3000000000000003,83.38,-17.5,990,N/A
2018,1,3,22,30,0,0,0,-19.6,150.16,2.3000000000000003,84.8,-17.7,990,N/A
2018,1,3,23,0,0,0,0,-19.900000000000002,154.67000000000002,2.3000000000000003,84.39,-17.900000000000002,990,N/A
2018,1,3,23,30,0,0,0,-19.900000000000002,158.31,2.3000000000000003,85.11,-18,990,N/A
2018,1,4,0,0,0,0,0,-20.1,160.58,2.3000000000000003,84.15,-18.1,990,N/A
2018,1,4,0,30,0,0,0,-20.1,160.95000000000002,2.2,84.87,-18.2,990,N/A
2018,1,4,1,0,0,0,0,-20.400000000000002,159.33,2.2,83.55,-18.3,990,N/A
2018,1,4,1,30,0,0,0,-20.400000000000002,156.12,2.2,85.07000000000001,-18.5,991,N/A
2018,1,4,2,0,0,0,0,-20.700000000000003,151.87,2.1,83.2,-18.6,991,N/A
2018,1,4,2,30,0,0,0,-20.700000000000003,147,2.1,83.91,-18.7,991,N/A
2018,1,4,3,0,0,0,0,-21.1,141.77,2.2,82.2,-18.8,991,N/A
2018,1,4,3,30,0,0,0,-21.1,136.33,2.2,82.91,-18.900000000000002,991,N/A
2018,1,4,4,0,0,0,0,-21.3,130.78,2.2,81.91,-19,991,N/A
2018,1,4,4,30,0,0,0,-21.3,125.19,2.2,81.21000000000001,-18.900000000000002,991,N/A
2018,1,4,5,0,0,0,0,-21.5,119.59,2.1,80,-18.900000000000002,991,N/A
2018,1,4,5,30,0,0,0,-21.5,114.04,2,80,-18.900000000000002,991,N/A
2018,1,4,6,0,0,0,0,-21.6,108.56,1.9000000000000001,78.49,-18.8,991,N/A
2018,1,4,6,30,0,0,0,-21.6,103.19,1.7000000000000002,78.49,-18.8,991,N/A
2018,1,4,7,0,0,0,0,-21.700000000000003,97.96000000000001,1.6,77.48,-18.7,991,N/A
2018,1,4,7,30,0,0,0,-21.700000000000003,92.92,1.5,74.89,-18.3,991,N/A
2018,1,4,8,0,14,72,17,-21.400000000000002,87.78,1.4000000000000001,73.79,-17.900000000000002,991,N/A
2018,1,4,8,30,41,333,79,-21.400000000000002,83.4,1.3,68.4,-17,991,N/A
2018,1,4,9,0,57,408,133,-20.6,79.23,1.3,68.31,-16.1,991,N/A
2018,1,4,9,30,75,435,185,-20.6,75.42,1.1,64.98,-15.5,991,N/A
2018,1,4,10,0,86,544,254,-20,72.05,0.8,65.35,-14.9,991,N/A
2018,1,4,10,30,97,598,309,-20,69.2,0.7000000000000001,62.71,-14.4,991,N/A
2018,1,4,11,0,97,666,358,-19.400000000000002,66.95,0.6000000000000001,63.07,-13.9,991,N/A
2018,1,4,11,30,88,739,396,-19.400000000000002,65.35,0.6000000000000001,61.050000000000004,-13.5,991,N/A
2018,1,4,12,0,130,532,359,-18.8,64.47,0.6000000000000001,62.730000000000004,-13.200000000000001,990,N/A
2018,1,4,12,30,146,458,344,-18.8,64.32000000000001,0.6000000000000001,61.72,-13,990,N/A
2018,1,4,13,0,175,250,281,-18.2,64.92,0.7000000000000001,64.14,-12.8,990,N/A
2018,1,4,13,30,153,332,287,-18.2,66.25,0.5,63.63,-12.700000000000001,990,N/A
2018,1,4,14,0,123,438,285,-17.6,68.26,0.4,65.94,-12.600000000000001,989,N/A
2018,1,4,14,30,115,311,217,-17.6,70.88,0.5,65.41,-12.5,989,N/A
2018,1,4,15,0,98,303,181,-17.2,74.06,0.7000000000000001,67.72,-12.5,989,N/A
2018,1,4,15,30,77,246,129,-17.2,77.71000000000001,0.8,67.72,-12.5,989,N/A
2018,1,4,16,0,51,180,77,-16.8,81.76,0.9,70.07000000000001,-12.5,989,N/A
2018,1,4,16,30,24,84,30,-16.8,86.09,0.8,70.64,-12.600000000000001,989,N/A
2018,1,4,17,0,3,25,3,-17,91.02,0.8,70.22,-12.700000000000001,989,N/A
2018,1,4,17,30,0,0,0,-17,95.99000000000001,0.8,70.22,-12.700000000000001,989,N/A
2018,1,4,18,0,0,0,0,-16.900000000000002,101.15,0.6000000000000001,71.16,-12.8,989,N/A
2018,1,4,18,30,0,0,0,-16.900000000000002,106.47,0.6000000000000001,71.16,-12.8,989,N/A
2018,1,4,19,0,0,0,0,-16.8,111.91,0.6000000000000001,71.92,-12.8,989,N/A
2018,1,4,19,30,0,0,0,-16.8,117.44,0.7000000000000001,72.51,-12.9,989,N/A
2018,1,4,20,0,0,0,0,-16.7,123.02,0.8,73.12,-12.9,989,N/A
2018,1,4,20,30,0,0,0,-16.7,128.62,0.9,73.12,-12.9,989,N/A
2018,1,4,21,0,0,0,0,-16.6,134.19,1.1,73.18,-12.8,989,N/A
2018,1,4,21,30,0,0,0,-16.6,139.67000000000002,1.2000000000000002,73.77,-12.9,989,N/A
2018,1,4,22,0,0,0,0,-16.6,144.99,1.3,73.99,-12.9,990,N/A
2018,1,4,22,30,0,0,0,-16.6,150.01,1.4000000000000001,74.59,-13,990,N/A
2018,1,4,23,0,0,0,0,-16.6,154.52,1.5,74.41,-13,990,N/A
2018,1,4,23,30,0,0,0,-16.6,158.17000000000002,1.5,75.02,-13.100000000000001,990,N/A
2018,1,5,0,0,0,0,0,-16.6,160.45000000000002,1.6,75.55,-13.200000000000001,990,N/A
2018,1,5,0,30,0,0,0,-16.6,160.85,1.6,76.17,-13.3,990,N/A
2018,1,5,1,0,0,0,0,-16.6,159.26,1.6,76.67,-13.4,990,N/A
2018,1,5,1,30,0,0,0,-16.6,156.08,1.6,77.29,-13.5,990,N/A
2018,1,5,2,0,0,0,0,-16.7,151.86,1.7000000000000002,77.03,-13.5,990,N/A
2018,1,5,2,30,0,0,0,-16.7,147,1.7000000000000002,77.66,-13.600000000000001,990,N/A
2018,1,5,3,0,0,0,0,-16.7,141.78,1.8,77.27,-13.600000000000001,991,N/A
2018,1,5,3,30,0,0,0,-16.7,136.35,1.9000000000000001,77.91,-13.700000000000001,991,N/A
2018,1,5,4,0,0,0,0,-16.900000000000002,130.8,1.9000000000000001,77.41,-13.8,991,N/A
2018,1,5,4,30,0,0,0,-16.900000000000002,125.21000000000001,2,78.69,-14,991,N/A
2018,1,5,5,0,0,0,0,-17.2,119.61,2,77.81,-14.200000000000001,991,N/A
2018,1,5,5,30,0,0,0,-17.2,114.05,2.1,79.10000000000001,-14.4,991,N/A
2018,1,5,6,0,0,0,0,-17.7,108.57000000000001,2.1,78.06,-14.700000000000001,992,N/A
2018,1,5,6,30,0,0,0,-17.7,103.2,2.1,80.01,-15,992,N/A
2018,1,5,7,0,0,0,0,-18.2,97.96000000000001,2.2,78.60000000000001,-15.3,992,N/A
2018,1,5,7,30,0,0,0,-18.2,92.91,2.4000000000000004,77.39,-15.100000000000001,993,N/A
2018,1,5,8,0,11,15,12,-18.400000000000002,87.77,2.7,74.41,-14.9,993,N/A
2018,1,5,8,30,40,127,55,-18.400000000000002,83.38,2.8000000000000003,69.11,-14,993,N/A
2018,1,5,9,0,53,427,133,-17.900000000000002,79.2,3,67.06,-13.100000000000001,994,N/A
2018,1,5,9,30,79,317,159,-17.900000000000002,75.38,3,63.88,-12.5,994,N/A
2018,1,5,10,0,123,137,165,-17.8,72,2.9000000000000004,61.79,-12,994,N/A
2018,1,5,10,30,148,154,203,-17.8,69.14,2.7,59.84,-11.600000000000001,994,N/A
2018,1,5,11,0,166,162,230,-17.7,66.87,2.5,58.83,-11.200000000000001,994,N/A
2018,1,5,11,30,178,184,255,-17.7,65.26,2.5,56.980000000000004,-10.8,994,N/A
2018,1,5,12,0,185,203,273,-17.5,64.36,2.4000000000000004,56.410000000000004,-10.5,994,N/A
2018,1,5,12,30,174,261,288,-17.5,64.21000000000001,2.4000000000000004,55.52,-10.3,994,N/A
2018,1,5,13,0,182,169,254,-17.5,64.8,2.5,54.08,-10,993,N/A
2018,1,5,13,30,164,198,244,-17.5,66.12,2.4000000000000004,54.14,-10,994,N/A
2018,1,5,14,0,92,575,306,-17.7,68.12,2.4000000000000004,52.83,-9.9,994,N/A
2018,1,5,14,30,90,505,257,-17.7,70.74,2.3000000000000003,54.1,-10.200000000000001,994,N/A
2018,1,5,15,0,74,520,218,-17.7,73.91,2.2,55.24,-10.4,994,N/A
2018,1,5,15,30,56,490,162,-17.7,77.56,2.2,57.93,-11,994,N/A
2018,1,5,16,0,45,365,98,-18.7,81.60000000000001,2.1,55.660000000000004,-11.600000000000001,994,N/A
2018,1,5,16,30,24,198,38,-18.7,85.94,2,58.94,-12.3,995,N/A
2018,1,5,17,0,6,64,5,-19.200000000000003,90.87,1.9000000000000001,59.9,-13,995,N/A
2018,1,5,17,30,0,0,0,-19.200000000000003,95.84,1.9000000000000001,59.9,-13,995,N/A
2018,1,5,18,0,0,0,0,-19.3,101,1.8,64.89,-14.100000000000001,995,N/A
2018,1,5,18,30,0,0,0,-19.3,106.32000000000001,1.9000000000000001,67.68,-14.600000000000001,996,N/A
2018,1,5,19,0,0,0,0,-19.5,111.76,2,68.27,-15,996,N/A
2018,1,5,19,30,0,0,0,-19.5,117.29,2.1,70.57000000000001,-15.4,996,N/A
2018,1,5,20,0,0,0,0,-19.8,122.87,2.2,70.97,-15.700000000000001,996,N/A
2018,1,5,20,30,0,0,0,-19.8,128.47,2.1,72.76,-16,996,N/A
2018,1,5,21,0,0,0,0,-19.900000000000002,134.04,2.1,73.12,-16.2,996,N/A
2018,1,5,21,30,0,0,0,-19.900000000000002,139.52,2.1,74.35000000000001,-16.400000000000002,996,N/A
2018,1,5,22,0,0,0,0,-20,144.84,2,75.62,-16.7,996,N/A
2018,1,5,22,30,0,0,0,-20,149.86,2,76.25,-16.8,996,N/A
2018,1,5,23,0,0,0,0,-20.1,154.37,1.9000000000000001,77.09,-17,996,N/A
2018,1,5,23,30,0,0,0,-20.1,158.02,1.8,77.74,-17.1,996,N/A
2018,1,6,0,0,0,0,0,-20.1,160.32,1.7000000000000002,78.68,-17.3,997,N/A
2018,1,6,0,30,0,0,0,-20.1,160.75,1.7000000000000002,79.35000000000001,-17.400000000000002,997,N/A
2018,1,6,1,0,0,0,0,-20.200000000000003,159.19,1.6,79.4,-17.5,997,N/A
2018,1,6,1,30,0,0,0,-20.200000000000003,156.04,1.6,80.75,-17.7,997,N/A
2018,1,6,2,0,0,0,0,-20.3,151.84,1.6,80.43,-17.8,997,N/A
2018,1,6,2,30,0,0,0,-20.3,147,1.7000000000000002,81.81,-18,997,N/A
2018,1,6,3,0,0,0,0,-20.6,141.79,1.8,81.48,-18.2,997,N/A
2018,1,6,3,30,0,0,0,-20.6,136.36,1.9000000000000001,82.18,-18.3,997,N/A
2018,1,6,4,0,0,0,0,-20.900000000000002,130.82,2,81.32000000000001,-18.5,997,N/A
2018,1,6,4,30,0,0,0,-20.900000000000002,125.22,2.1,82.02,-18.6,997,N/A
2018,1,6,5,0,0,0,0,-21.200000000000003,119.62,2.3000000000000003,80.54,-18.7,997,N/A
2018,1,6,5,30,0,0,0,-21.200000000000003,114.06,2.3000000000000003,81.14,-18.8,996,N/A
2018,1,6,6,0,0,0,0,-21.400000000000002,108.58,2.4000000000000004,80.26,-18.900000000000002,996,N/A
